Time(sec),Saturation
85.3,0.21071
85.3333333333,0.21044
85.3666666667,0.21017
85.4,0.20991
85.4333333333,0.20964
85.4666666667,0.20937
85.5,0.2091
85.5333333333,0.20884
85.5666666667,0.20857
85.6,0.2083
85.6333333333,0.20803
85.6666666667,0.20776
85.7,0.2075
85.7333333333,0.20723
85.7666666667,0.20696
85.8,0.20669
85.8333333333,0.20643
85.8666666667,0.20616
85.9,0.20589
85.9333333333,0.20562
85.9666666667,0.20535
86,0.20509
86.0333333333,0.20482
86.0666666667,0.20455
86.1,0.20428
86.1333333333,0.20402
86.1666666667,0.20375
86.2,0.20348
86.2333333333,0.20321
86.2666666667,0.20295
86.3,0.20268
86.3333333333,0.20241
86.3666666667,0.20214
86.4,0.20187
86.4333333333,0.20161
86.4666666667,0.20134
86.5,0.20107
86.5333333333,0.2008
86.5666666667,0.20054
86.6,0.20027
86.6333333333,0.2
86.6666666667,0.2
86.7,0.20269
86.7333333333,0.20539
86.7666666667,0.20808
86.8,0.21077
86.8333333333,0.21347
86.8666666667,0.21616
86.9,0.21886
86.9333333333,0.22155
86.9666666667,0.22424
87,0.22694
87.0333333333,0.22963
87.0666666667,0.23232
87.1,0.23502
87.1333333333,0.23771
87.1666666667,0.2404
87.2,0.2431
87.2333333333,0.24579
87.2666666667,0.24848
87.3,0.25118
87.3333333333,0.25387
87.3666666667,0.25657
87.4,0.25926
87.4333333333,0.26195
87.4666666667,0.26465
87.5,0.26734
87.5333333333,0.27003
87.5666666667,0.27273
87.6,0.27542
87.6333333333,0.27811
87.6666666667,0.28081
87.7,0.2835
87.7333333333,0.2862
87.7666666667,0.28889
87.8,0.29158
87.8333333333,0.29428
87.8666666667,0.29697
87.9,0.29966
87.9333333333,0.30236
87.9666666667,0.30505
88,0.30774
88.0333333333,0.31044
88.0666666667,0.31313
88.1,0.31582
88.1333333333,0.31852
88.1666666667,0.32121
88.2,0.32391
88.2333333333,0.3266
88.2666666667,0.32929
88.3,0.33199
88.3333333333,0.33468
88.3666666667,0.33737
88.4,0.34007
88.4333333333,0.34276
88.4666666667,0.34545
88.5,0.34815
88.5333333333,0.35084
88.5666666667,0.35354
88.6,0.35623
88.6333333333,0.35892
88.6666666667,0.36162
88.7,0.36431
88.7333333333,0.367
88.7666666667,0.3697
88.8,0.37239
88.8333333333,0.37508
88.8666666667,0.37778
88.9,0.38047
88.9333333333,0.38316
88.9666666667,0.38586
89,0.38855
89.0333333333,0.39125
89.0666666667,0.39394
89.1,0.39663
89.1333333333,0.39933
89.1666666667,0.40202
89.2,0.40471
89.2333333333,0.40741
89.2666666667,0.4101
89.3,0.41279
89.3333333333,0.41549
89.3666666667,0.41818
89.4,0.42088
89.4333333333,0.42357
89.4666666667,0.42626
89.5,0.42896
89.5333333333,0.43165
89.5666666667,0.43434
89.6,0.43704
89.6333333333,0.43973
89.6666666667,0.44242
89.7,0.44512
89.7333333333,0.44781
89.7666666667,0.45051
89.8,0.4532
89.8333333333,0.45589
89.8666666667,0.45859
89.9,0.46128
89.9333333333,0.46397
89.9666666667,0.46667
90,0.46667
90.0333333333,0.46667
90.0666666667,0.46667
90.1,0.46667
90.1333333333,0.46667
90.1666666667,0.46667
90.2,0.46667
90.2333333333,0.46667
90.2666666667,0.46667
90.3,0.46667
90.3333333333,0.46667
90.3666666667,0.46667
90.4,0.46667
90.4333333333,0.46667
90.4666666667,0.46667
90.5,0.46667
90.5333333333,0.46667
90.5666666667,0.46667
90.6,0.46667
90.6333333333,0.46667
90.6666666667,0.46667
90.7,0.46667
90.7333333333,0.46667
90.7666666667,0.46667
90.8,0.46667
90.8333333333,0.46667
90.8666666667,0.46667
90.9,0.46667
90.9333333333,0.46667
90.9666666667,0.46667
91,0.46667
91.0333333333,0.46667
91.0666666667,0.46667
91.1,0.46667
91.1333333333,0.46667
91.1666666667,0.46667
91.2,0.46667
91.2333333333,0.46667
91.2666666667,0.46667
91.3,0.46667
91.3333333333,0.46667
91.3666666667,0.46667
91.4,0.46667
91.4333333333,0.46667
91.4666666667,0.46667
91.5,0.46667
91.5333333333,0.46667
91.5666666667,0.46667
91.6,0.46667
91.6333333333,0.46667
91.6666666667,0.46667
91.7,0.46667
91.7333333333,0.46667
91.7666666667,0.46667
91.8,0.46667
91.8333333333,0.46667
91.8666666667,0.46667
91.9,0.46667
91.9333333333,0.46667
91.9666666667,0.46667
92,0.46667
92.0333333333,0.46667
92.0666666667,0.46667
92.1,0.46667
92.1333333333,0.46667
92.1666666667,0.46667
92.2,0.46667
92.2333333333,0.46667
92.2666666667,0.46667
92.3,0.46667
92.3333333333,0.46667
92.3666666667,0.46667
92.4,0.46667
92.4333333333,0.46667
92.4666666667,0.46667
92.5,0.46667
92.5333333333,0.46667
92.5666666667,0.46667
92.6,0.46667
92.6333333333,0.46667
92.6666666667,0.46667
92.7,0.46667
92.7333333333,0.46667
92.7666666667,0.46667
92.8,0.46667
92.8333333333,0.46667
92.8666666667,0.46667
92.9,0.46667
92.9333333333,0.46667
92.9666666667,0.46667
93,0.46667
93.0333333333,0.46667
93.0666666667,0.46667
93.1,0.46667
93.1333333333,0.46667
93.1666666667,0.46667
93.2,0.46667
93.2333333333,0.46667
93.2666666667,0.46667
93.3,0.46667
93.3333333333,0.46667
93.3666666667,0.46667
93.4,0.46667
93.4333333333,0.46667
93.4666666667,0.46667
93.5,0.46667
93.5333333333,0.46667
93.5666666667,0.46667
93.6,0.46667
93.6333333333,0.46667
93.6666666667,0.46667
93.7,0.46667
93.7333333333,0.46667
93.7666666667,0.46667
93.8,0.46667
93.8333333333,0.46667
93.8666666667,0.46667
93.9,0.46667
93.9333333333,0.46667
93.9666666667,0.46667
94,0.46667
94.0333333333,0.46667
94.0666666667,0.46667
94.1,0.46667
94.1333333333,0.46667
94.1666666667,0.46667
94.2,0.46667
94.2333333333,0.46667
94.2666666667,0.46667
94.3,0.46667
94.3333333333,0.46667
94.3666666667,0.46667
94.4,0.46667
94.4333333333,0.46667
94.4666666667,0.46667
94.5,0.46667
94.5333333333,0.46667
94.5666666667,0.46667
94.6,0.46667
94.6333333333,0.46667
94.6666666667,0.46667
94.7,0.46667
94.7333333333,0.46667
94.7666666667,0.46667
94.8,0.46667
94.8333333333,0.46667
94.8666666667,0.46667
94.9,0.46667
94.9333333333,0.46667
94.9666666667,0.46667
95,0.46667
95.0333333333,0.46667
95.0666666667,0.46667
95.1,0.46667
95.1333333333,0.46667
95.1666666667,0.46667
95.2,0.46667
95.2333333333,0.46667
95.2666666667,0.46667
95.3,0.46667
95.3333333333,0.46667
95.3666666667,0.46667
95.4,0.46667
95.4333333333,0.46667
95.4666666667,0.46667
95.5,0.46667
95.5333333333,0.46667
95.5666666667,0.46667
95.6,0.46667
95.6333333333,0.46667
95.6666666667,0.46667
95.7,0.46667
95.7333333333,0.46667
95.7666666667,0.46667
95.8,0.46667
95.8333333333,0.46667
95.8666666667,0.46667
95.9,0.46667
95.9333333333,0.46667
95.9666666667,0.46667
96,0.46667
96.0333333333,0.46667
96.0666666667,0.46667
96.1,0.46667
96.1333333333,0.46667
96.1666666667,0.46667
96.2,0.46667
96.2333333333,0.46667
96.2666666667,0.46667
96.3,0.46667
96.3333333333,0.46667
96.3666666667,0.46667
96.4,0.46667
96.4333333333,0.46667
96.4666666667,0.46667
96.5,0.46667
96.5333333333,0.46667
96.5666666667,0.46667
96.6,0.46667
96.6333333333,0.46667
96.6666666667,0.46667
96.7,0.46667
96.7333333333,0.46667
96.7666666667,0.46667
96.8,0.46667
96.8333333333,0.46667
96.8666666667,0.46667
96.9,0.46667
96.9333333333,0.46667
96.9666666667,0.46667
97,0.46667
97.0333333333,0.46667
97.0666666667,0.46667
97.1,0.46667
97.1333333333,0.46667
97.1666666667,0.46667
97.2,0.46667
97.2333333333,0.46667
97.2666666667,0.46667
97.3,0.46667
97.3333333333,0.46667
97.3666666667,0.46667
97.4,0.46667
97.4333333333,0.46667
97.4666666667,0.46667
97.5,0.46667
97.5333333333,0.46667
97.5666666667,0.46667
97.6,0.46667
97.6333333333,0.46667
97.6666666667,0.46667
97.7,0.46667
97.7333333333,0.46667
97.7666666667,0.46667
97.8,0.46667
97.8333333333,0.46667
97.8666666667,0.46667
97.9,0.46667
97.9333333333,0.46667
97.9666666667,0.46667
98,0.46667
98.0333333333,0.46667
98.0666666667,0.46667
98.1,0.46667
98.1333333333,0.46667
98.1666666667,0.46667
98.2,0.46667
98.2333333333,0.46667
98.2666666667,0.46667
98.3,0.46667
98.3333333333,0.46667
98.3666666667,0.46667
98.4,0.46667
98.4333333333,0.46667
98.4666666667,0.46667
98.5,0.46667
98.5333333333,0.46667
98.5666666667,0.46667
98.6,0.46667
98.6333333333,0.46667
98.6666666667,0.46667
98.7,0.46667
98.7333333333,0.46667
98.7666666667,0.46667
98.8,0.46667
98.8333333333,0.46667
98.8666666667,0.46667
98.9,0.46667
98.9333333333,0.46667
98.9666666667,0.46667
99,0.46667
99.0333333333,0.46667
99.0666666667,0.46667
99.1,0.46667
99.1333333333,0.46667
99.1666666667,0.46667
99.2,0.46667
99.2333333333,0.46667
99.2666666667,0.46667
99.3,0.46667
99.3333333333,0.46667
99.3666666667,0.46667
99.4,0.46667
99.4333333333,0.46667
99.4666666667,0.46667
99.5,0.46667
99.5333333333,0.46667
99.5666666667,0.46667
99.6,0.46667
99.6333333333,0.46667
99.6666666667,0.46667
99.7,0.46667
99.7333333333,0.46667
99.7666666667,0.46667
99.8,0.46667
99.8333333333,0.46667
99.8666666667,0.46667
99.9,0.46667
99.9333333333,0.46667
99.9666666667,0.46667
100,0.46667
100.0333333333,0.46667
100.0666666667,0.46667
100.1,0.46667
100.1333333333,0.46667
100.1666666667,0.46667
100.2,0.46667
100.2333333333,0.46667
100.2666666667,0.46667
100.3,0.46667
100.3333333333,0.46667
100.3666666667,0.46667
100.4,0.46667
100.4333333333,0.46667
100.4666666667,0.46667
100.5,0.46667
100.5333333333,0.46667
100.5666666667,0.46667
100.6,0.46667
100.6333333333,0.46667
100.6666666667,0.46667
100.7,0.46667
100.7333333333,0.46667
100.7666666667,0.46667
100.8,0.46667
100.8333333333,0.46667
100.8666666667,0.46667
100.9,0.46667
100.9333333333,0.46667
100.9666666667,0.46667
101,0.46667
101.0333333333,0.46667
101.0666666667,0.46667
101.1,0.46667
101.1333333333,0.46667
101.1666666667,0.46667
101.2,0.46667
101.2333333333,0.46667
101.2666666667,0.46667
101.3,0.46667
101.3333333333,0.46667
101.3666666667,0.46667
101.4,0.46667
101.4333333333,0.46667
101.4666666667,0.46667
101.5,0.46667
101.5333333333,0.46667
101.5666666667,0.46667
101.6,0.46667
101.6333333333,0.46667
101.6666666667,0.46667
101.7,0.46667
101.7333333333,0.46667
101.7666666667,0.46667
101.8,0.46667
101.8333333333,0.46667
101.8666666667,0.46667
101.9,0.46667
101.9333333333,0.46667
101.9666666667,0.46667
102,0.46667
102.0333333333,0.46667
102.0666666667,0.46667
102.1,0.46667
102.1333333333,0.46667
102.1666666667,0.46667
102.2,0.46667
102.2333333333,0.46667
102.2666666667,0.46667
102.3,0.46667
102.3333333333,0.46667
102.3666666667,0.46667
102.4,0.46667
102.4333333333,0.46667
102.4666666667,0.46667
102.5,0.46667
102.5333333333,0.46667
102.5666666667,0.46667
102.6,0.46667
102.6333333333,0.46667
102.6666666667,0.46667
102.7,0.46667
102.7333333333,0.46667
102.7666666667,0.46667
102.8,0.46667
102.8333333333,0.46667
102.8666666667,0.46667
102.9,0.46667
102.9333333333,0.46667
102.9666666667,0.46667
103,0.46667
103.0333333333,0.46667
103.0666666667,0.46667
103.1,0.46667
103.1333333333,0.46667
103.1666666667,0.46667
103.2,0.46667
103.2333333333,0.46667
103.2666666667,0.46667
103.3,0.46667
103.3333333333,0.46667
103.3666666667,0.46667
103.4,0.46667
103.4333333333,0.46667
103.4666666667,0.46667
103.5,0.46667
103.5333333333,0.46667
103.5666666667,0.46667
103.6,0.46667
103.6333333333,0.46667
103.6666666667,0.46667
103.7,0.46667
103.7333333333,0.46667
103.7666666667,0.46667
103.8,0.46667
103.8333333333,0.46667
103.8666666667,0.46667
103.9,0.46667
103.9333333333,0.46667
103.9666666667,0.46667
104,0.46667
104.0333333333,0.46667
104.0666666667,0.46667
104.1,0.46667
104.1333333333,0.46667
104.1666666667,0.46667
104.2,0.46667
104.2333333333,0.46667
104.2666666667,0.46667
104.3,0.46667
104.3333333333,0.46667
104.3666666667,0.46667
104.4,0.46667
104.4333333333,0.46667
104.4666666667,0.46667
104.5,0.46667
104.5333333333,0.46667
104.5666666667,0.46667
104.6,0.46667
104.6333333333,0.46667
104.6666666667,0.46667
104.7,0.46667
104.7333333333,0.46667
104.7666666667,0.46667
104.8,0.46667
104.8333333333,0.46667
104.8666666667,0.46667
104.9,0.46667
104.9333333333,0.46667
104.9666666667,0.46667
105,0.46667
105.0333333333,0.46667
105.0666666667,0.46667
105.1,0.46667
105.1333333333,0.46667
105.1666666667,0.46667
105.2,0.46667
105.2333333333,0.46667
105.2666666667,0.46667
105.3,0.46667
105.3333333333,0.46667
105.3666666667,0.46667
105.4,0.46667
105.4333333333,0.46667
105.4666666667,0.46667
105.5,0.46667
105.5333333333,0.46667
105.5666666667,0.46667
105.6,0.46667
105.6333333333,0.46667
105.6666666667,0.46667
105.7,0.46667
105.7333333333,0.46667
105.7666666667,0.46667
105.8,0.46667
105.8333333333,0.46667
105.8666666667,0.46667
105.9,0.46667
105.9333333333,0.46667
105.9666666667,0.46667
106,0.46667
106.0333333333,0.46667
106.0666666667,0.46667
106.1,0.46667
106.1333333333,0.46667
106.1666666667,0.46667
106.2,0.46667
106.2333333333,0.46667
106.2666666667,0.46667
106.3,0.46667
106.3333333333,0.46667
106.3666666667,0.46667
106.4,0.46667
106.4333333333,0.46667
106.4666666667,0.46667
106.5,0.46667
106.5333333333,0.46667
106.5666666667,0.46667
106.6,0.46667
106.6333333333,0.46667
106.6666666667,0.46667
106.7,0.46667
106.7333333333,0.46667
106.7666666667,0.46667
106.8,0.46667
106.8333333333,0.46667
106.8666666667,0.46667
106.9,0.46667
106.9333333333,0.46667
106.9666666667,0.46667
107,0.46667
107.0333333333,0.46667
107.0666666667,0.46667
107.1,0.46667
107.1333333333,0.46667
107.1666666667,0.46667
107.2,0.46667
107.2333333333,0.46667
107.2666666667,0.46667
107.3,0.46667
107.3333333333,0.46667
107.3666666667,0.46667
107.4,0.46667
107.4333333333,0.46667
107.4666666667,0.46667
107.5,0.46667
107.5333333333,0.46667
107.5666666667,0.46667
107.6,0.46667
107.6333333333,0.46667
107.6666666667,0.46667
107.7,0.46667
107.7333333333,0.46667
107.7666666667,0.46667
107.8,0.46667
107.8333333333,0.46667
107.8666666667,0.46667
107.9,0.46667
107.9333333333,0.46667
107.9666666667,0.46667
108,0.46667
108.0333333333,0.46667
108.0666666667,0.46667
108.1,0.46667
108.1333333333,0.46667
108.1666666667,0.46667
108.2,0.46667
108.2333333333,0.46667
108.2666666667,0.46667
108.3,0.46667
108.3333333333,0.46667
108.3666666667,0.46667
108.4,0.46667
108.4333333333,0.46667
108.4666666667,0.46667
108.5,0.46667
108.5333333333,0.46667
108.5666666667,0.46667
108.6,0.46667
108.6333333333,0.46667
108.6666666667,0.46667
108.7,0.46667
108.7333333333,0.46667
108.7666666667,0.46667
108.8,0.46667
108.8333333333,0.46667
108.8666666667,0.46667
108.9,0.46667
108.9333333333,0.46667
108.9666666667,0.46667
109,0.46667
109.0333333333,0.46667
109.0666666667,0.46667
109.1,0.46667
109.1333333333,0.46667
109.1666666667,0.46667
109.2,0.46667
109.2333333333,0.46667
109.2666666667,0.46667
109.3,0.46667
109.3333333333,0.46667
109.3666666667,0.46667
109.4,0.46667
109.4333333333,0.46667
109.4666666667,0.46667
109.5,0.46667
109.5333333333,0.46667
109.5666666667,0.46667
109.6,0.46667
109.6333333333,0.46667
109.6666666667,0.46667
109.7,0.46667
109.7333333333,0.46667
109.7666666667,0.46667
109.8,0.46667
109.8333333333,0.46667
109.8666666667,0.46667
109.9,0.46667
109.9333333333,0.46667
109.9666666667,0.46667
110,0.46667
110.0333333333,0.46667
110.0666666667,0.46667
110.1,0.46667
110.1333333333,0.46667
110.1666666667,0.46667
110.2,0.46667
110.2333333333,0.46667
110.2666666667,0.46667
110.3,0.46667
110.3333333333,0.46667
110.3666666667,0.46667
110.4,0.46667
110.4333333333,0.46667
110.4666666667,0.46667
110.5,0.46667
110.5333333333,0.46667
110.5666666667,0.46667
110.6,0.46667
110.6333333333,0.46667
110.6666666667,0.46667
110.7,0.46667
110.7333333333,0.46667
110.7666666667,0.46667
110.8,0.46667
110.8333333333,0.46667
110.8666666667,0.46667
110.9,0.46667
110.9333333333,0.46667
110.9666666667,0.46667
111,0.46667
111.0333333333,0.46667
111.0666666667,0.46667
111.1,0.46667
111.1333333333,0.46667
111.1666666667,0.46667
111.2,0.46667
111.2333333333,0.46667
111.2666666667,0.46667
111.3,0.46667
111.3333333333,0.46667
111.3666666667,0.46667
111.4,0.46667
111.4333333333,0.46667
111.4666666667,0.46667
111.5,0.46667
111.5333333333,0.46667
111.5666666667,0.46667
111.6,0.46667
111.6333333333,0.46667
111.6666666667,0.46667
111.7,0.46667
111.7333333333,0.46667
111.7666666667,0.46667
111.8,0.46667
111.8333333333,0.46667
111.8666666667,0.46667
111.9,0.46667
111.9333333333,0.46667
111.9666666667,0.46667
112,0.46667
112.0333333333,0.46667
112.0666666667,0.46667
112.1,0.46667
112.1333333333,0.46667
112.1666666667,0.46667
112.2,0.46667
112.2333333333,0.46667
112.2666666667,0.46667
112.3,0.46667
112.3333333333,0.46667
112.3666666667,0.46667
112.4,0.46667
112.4333333333,0.46667
112.4666666667,0.46667
112.5,0.46667
112.5333333333,0.46667
112.5666666667,0.46667
112.6,0.46667
112.6333333333,0.46667
112.6666666667,0.46667
112.7,0.46667
112.7333333333,0.46667
112.7666666667,0.46667
112.8,0.46667
112.8333333333,0.46667
112.8666666667,0.46667
112.9,0.46667
112.9333333333,0.46667
112.9666666667,0.46667
113,0.46667
113.0333333333,0.46667
113.0666666667,0.46667
113.1,0.46667
113.1333333333,0.46667
113.1666666667,0.46667
113.2,0.46667
113.2333333333,0.46667
113.2666666667,0.46667
113.3,0.46667
113.3333333333,0.46667
113.3666666667,0.46667
113.4,0.46667
113.4333333333,0.46667
113.4666666667,0.46667
113.5,0.46667
113.5333333333,0.46667
113.5666666667,0.46667
113.6,0.46667
113.6333333333,0.46667
113.6666666667,0.46667
113.7,0.46667
113.7333333333,0.46667
113.7666666667,0.46667
113.8,0.46667
113.8333333333,0.46667
113.8666666667,0.46667
113.9,0.46667
113.9333333333,0.46667
113.9666666667,0.46667
114,0.46667
114.0333333333,0.46667
114.0666666667,0.46667
114.1,0.46667
114.1333333333,0.46667
114.1666666667,0.46667
114.2,0.46667
114.2333333333,0.46667
114.2666666667,0.46667
114.3,0.46667
114.3333333333,0.46667
114.3666666667,0.46667
114.4,0.46667
114.4333333333,0.46667
114.4666666667,0.46667
114.5,0.46667
114.5333333333,0.46667
114.5666666667,0.46667
114.6,0.46667
114.6333333333,0.46667
114.6666666667,0.46667
114.7,0.46667
114.7333333333,0.46667
114.7666666667,0.46667
114.8,0.46667
114.8333333333,0.46667
114.8666666667,0.46667
114.9,0.46667
114.9333333333,0.46667
114.9666666667,0.46667
115,0.46667
115.0333333333,0.46667
115.0666666667,0.46667
115.1,0.46667
115.1333333333,0.46667
115.1666666667,0.46667
115.2,0.46667
115.2333333333,0.46667
115.2666666667,0.46667
115.3,0.46667
115.3333333333,0.46667
115.3666666667,0.46667
115.4,0.46667
115.4333333333,0.46667
115.4666666667,0.46667
115.5,0.46667
115.5333333333,0.46667
115.5666666667,0.46667
115.6,0.46667
115.6333333333,0.46667
115.6666666667,0.46667
115.7,0.46667
115.7333333333,0.46667
115.7666666667,0.46667
115.8,0.46667
115.8333333333,0.46667
115.8666666667,0.46667
115.9,0.46667
115.9333333333,0.46667
115.9666666667,0.46667
116,0.46667
116.0333333333,0.46667
116.0666666667,0.46667
116.1,0.46667
116.1333333333,0.46667
116.1666666667,0.46667
116.2,0.46667
116.2333333333,0.46667
116.2666666667,0.46667
116.3,0.46667
116.3333333333,0.46667
116.3666666667,0.46667
116.4,0.46667
116.4333333333,0.46667
116.4666666667,0.46667
116.5,0.46667
116.5333333333,0.46667
116.5666666667,0.46667
116.6,0.46667
116.6333333333,0.46667
116.6666666667,0.46667
116.7,0.46667
116.7333333333,0.46667
116.7666666667,0.46667
116.8,0.46667
116.8333333333,0.46667
116.8666666667,0.46667
116.9,0.46667
116.9333333333,0.46667
116.9666666667,0.46667
117,0.46667
117.0333333333,0.46667
117.0666666667,0.46667
117.1,0.46667
117.1333333333,0.46667
117.1666666667,0.46667
117.2,0.46667
117.2333333333,0.46667
117.2666666667,0.46667
117.3,0.46667
117.3333333333,0.46667
117.3666666667,0.46667
117.4,0.46667
117.4333333333,0.46667
117.4666666667,0.46667
117.5,0.46667
117.5333333333,0.46667
117.5666666667,0.46667
117.6,0.46667
117.6333333333,0.46667
117.6666666667,0.46667
117.7,0.46667
117.7333333333,0.46667
117.7666666667,0.46667
117.8,0.46667
117.8333333333,0.46667
117.8666666667,0.46667
117.9,0.46667
117.9333333333,0.46667
117.9666666667,0.46667
118,0.46667
118.0333333333,0.46667
118.0666666667,0.46667
118.1,0.46667
118.1333333333,0.46667
118.1666666667,0.46667
118.2,0.46667
118.2333333333,0.46667
118.2666666667,0.46667
118.3,0.46667
118.3333333333,0.46667
118.3666666667,0.46667
118.4,0.46667
118.4333333333,0.46667
118.4666666667,0.46667
118.5,0.46667
118.5333333333,0.46667
118.5666666667,0.46667
118.6,0.46667
118.6333333333,0.46667
118.6666666667,0.46667
118.7,0.46667
118.7333333333,0.46667
118.7666666667,0.46667
118.8,0.46667
118.8333333333,0.46667
118.8666666667,0.46667
118.9,0.46667
118.9333333333,0.46667
118.9666666667,0.46667
119,0.46667
119.0333333333,0.46667
119.0666666667,0.46667
119.1,0.46667
119.1333333333,0.46667
119.1666666667,0.46667
119.2,0.46667
119.2333333333,0.46667
119.2666666667,0.46667
119.3,0.46667
119.3333333333,0.46667
119.3666666667,0.46667
119.4,0.46667
119.4333333333,0.46667
119.4666666667,0.46667
119.5,0.46667
119.5333333333,0.46667
119.5666666667,0.46667
119.6,0.46667
119.6333333333,0.46667
119.6666666667,0.46667
119.7,0.46667
119.7333333333,0.46667
119.7666666667,0.46667
119.8,0.46667
119.8333333333,0.46667
119.8666666667,0.46667
119.9,0.46667
119.9333333333,0.46667
119.9666666667,0.46667
120,0.46667
120.0333333333,0.46667
120.0666666667,0.46667
120.1,0.46667
120.1333333333,0.46667
120.1666666667,0.46667
120.2,0.46667
120.2333333333,0.46667
120.2666666667,0.46667
120.3,0.46667
120.3333333333,0.46667
120.3666666667,0.46667
120.4,0.46667
120.4333333333,0.46667
120.4666666667,0.46667
120.5,0.46667
120.5333333333,0.46667
120.5666666667,0.46667
120.6,0.46667
120.6333333333,0.46667
120.6666666667,0.46667
120.7,0.46667
120.7333333333,0.46667
120.7666666667,0.46667
120.8,0.46667
120.8333333333,0.46667
120.8666666667,0.46667
120.9,0.46667
120.9333333333,0.46667
120.9666666667,0.46667
121,0.46667
121.0333333333,0.46667
121.0666666667,0.46667
121.1,0.46667
121.1333333333,0.46667
121.1666666667,0.46667
121.2,0.46667
121.2333333333,0.46667
121.2666666667,0.46667
121.3,0.46667
121.3333333333,0.46667
121.3666666667,0.46667
121.4,0.46667
121.4333333333,0.46667
121.4666666667,0.46667
121.5,0.46667
121.5333333333,0.46667
121.5666666667,0.46667
121.6,0.46667
121.6333333333,0.46667
121.6666666667,0.46667
121.7,0.46667
121.7333333333,0.46667
121.7666666667,0.46667
121.8,0.46667
121.8333333333,0.46667
121.8666666667,0.46667
121.9,0.46667
121.9333333333,0.46667
121.9666666667,0.46667
122,0.46667
122.0333333333,0.46667
122.0666666667,0.46667
122.1,0.46667
122.1333333333,0.46667
122.1666666667,0.46667
122.2,0.46667
122.2333333333,0.46667
122.2666666667,0.46667
122.3,0.46667
122.3333333333,0.46667
122.3666666667,0.46667
122.4,0.46667
122.4333333333,0.46667
122.4666666667,0.46667
122.5,0.46667
122.5333333333,0.46667
122.5666666667,0.46667
122.6,0.46667
122.6333333333,0.46667
122.6666666667,0.46667
122.7,0.46667
122.7333333333,0.46667
122.7666666667,0.46667
122.8,0.46667
122.8333333333,0.46667
122.8666666667,0.46667
122.9,0.46667
122.9333333333,0.46667
122.9666666667,0.46667
123,0.46667
123.0333333333,0.46667
123.0666666667,0.46667
123.1,0.46667
123.1333333333,0.46667
123.1666666667,0.46667
123.2,0.46667
123.2333333333,0.46667
123.2666666667,0.46667
123.3,0.46667
123.3333333333,0.46667
123.3666666667,0.46667
123.4,0.46667
123.4333333333,0.46667
123.4666666667,0.46667
123.5,0.46667
123.5333333333,0.46667
123.5666666667,0.46667
123.6,0.46667
123.6333333333,0.46667
123.6666666667,0.46667
123.7,0.46667
123.7333333333,0.46667
123.7666666667,0.46667
123.8,0.46667
123.8333333333,0.46667
123.8666666667,0.46667
123.9,0.46667
123.9333333333,0.46667
123.9666666667,0.46667
124,0.46667
124.0333333333,0.46667
124.0666666667,0.46667
124.1,0.46667
124.1333333333,0.46667
124.1666666667,0.46667
124.2,0.46667
124.2333333333,0.46667
124.2666666667,0.46667
124.3,0.46667
124.3333333333,0.46667
124.3666666667,0.46667
124.4,0.46667
124.4333333333,0.46667
124.4666666667,0.46667
124.5,0.46667
124.5333333333,0.46667
124.5666666667,0.46667
124.6,0.46667
124.6333333333,0.46667
124.6666666667,0.46667
124.7,0.46667
124.7333333333,0.46667
124.7666666667,0.46667
124.8,0.46667
124.8333333333,0.46667
124.8666666667,0.46667
124.9,0.46667
124.9333333333,0.46667
124.9666666667,0.46667
125,0.46667
125.0333333333,0.46667
125.0666666667,0.46667
125.1,0.46667
125.1333333333,0.46667
125.1666666667,0.46667
125.2,0.46667
125.2333333333,0.46667
125.2666666667,0.46667
125.3,0.46667
125.3333333333,0.46667
125.3666666667,0.46667
125.4,0.46667
125.4333333333,0.46667
125.4666666667,0.46667
125.5,0.46667
125.5333333333,0.46667
125.5666666667,0.46667
125.6,0.46667
125.6333333333,0.46667
125.6666666667,0.46667
125.7,0.46667
125.7333333333,0.46667
125.7666666667,0.46667
125.8,0.46667
125.8333333333,0.46667
125.8666666667,0.46667
125.9,0.46667
125.9333333333,0.46667
125.9666666667,0.46667
126,0.46667
126.0333333333,0.46667
126.0666666667,0.46667
126.1,0.46667
126.1333333333,0.46667
126.1666666667,0.46667
126.2,0.46667
126.2333333333,0.46667
126.2666666667,0.46667
126.3,0.46667
126.3333333333,0.46667
126.3666666667,0.46667
126.4,0.46667
126.4333333333,0.46667
126.4666666667,0.46667
126.5,0.46667
126.5333333333,0.46667
126.5666666667,0.46667
126.6,0.46667
126.6333333333,0.46667
126.6666666667,0.46667
126.7,0.46667
126.7333333333,0.46667
126.7666666667,0.46667
126.8,0.46667
126.8333333333,0.46667
126.8666666667,0.46667
126.9,0.46667
126.9333333333,0.46667
126.9666666667,0.46667
127,0.46667
127.0333333333,0.46667
127.0666666667,0.46667
127.1,0.46667
127.1333333333,0.46667
127.1666666667,0.46667
127.2,0.46667
127.2333333333,0.46667
127.2666666667,0.46667
127.3,0.46667
127.3333333333,0.46667
127.3666666667,0.46667
127.4,0.46667
127.4333333333,0.46667
127.4666666667,0.46667
127.5,0.46667
127.5333333333,0.46667
127.5666666667,0.46667
127.6,0.46667
127.6333333333,0.46667
127.6666666667,0.46667
127.7,0.46667
127.7333333333,0.46667
127.7666666667,0.46667
127.8,0.46667
127.8333333333,0.46667
127.8666666667,0.46667
127.9,0.46667
