Time(sec),Diff Intensity
9.396666666670000723e+01,1.489678999999910491e-04
9.400000000000000000e+01,1.274625000000084718e-04
9.403333333329999277e+01,1.038543999999919087e-04
9.406666666670000154e+01,7.819760000002395905e-05
9.409999999999999432e+01,5.054820000000015412e-05
9.413333333330000130e+01,2.096469999998684663e-05
9.416666666669999586e+01,-1.049229999999790053e-05
9.420000000000000284e+01,-4.375980000001500336e-05
9.423333333329999562e+01,-7.877319999999299327e-05
9.426666666670000438e+01,-1.154652999999783436e-04
9.429999999999999716e+01,-1.537674000000044394e-04
9.433333333330000414e+01,-1.936089000000307259e-04
9.436666666669999870e+01,-2.349171999999621896e-04
9.440000000000000568e+01,-2.776182000000237959e-04
9.443333333329999846e+01,-3.216358999999779922e-04
9.446666666670000723e+01,-3.668932000000235671e-04
9.450000000000000000e+01,-4.133110999999800583e-04
9.453333333329999277e+01,-4.608094000000118040e-04
9.456666666670000154e+01,-5.093066000000090465e-04
9.459999999999999432e+01,-5.587198999999765103e-04
9.463333333330000130e+01,-6.089655000000027130e-04
9.466666666669999586e+01,-6.599585000000296464e-04
9.470000000000000284e+01,-7.116130999999803475e-04
9.473333333329999562e+01,-7.638423000000116314e-04
9.476666666670000438e+01,-8.165589999999667281e-04
9.479999999999999716e+01,-8.696747000000448757e-04
9.483333333330000414e+01,-9.231009000000012232e-04
9.486666666669999870e+01,-9.767481999999605424e-04
9.490000000000000568e+01,-1.030527100000011576e-03
9.493333333329999846e+01,-1.084347600000007406e-03
9.496666666670000723e+01,-1.138119399999970582e-03
9.500000000000000000e+01,-1.191752500000003989e-03
9.503333333329999277e+01,-1.245156500000038635e-03
9.506666666670000154e+01,-1.298241099999986048e-03
9.509999999999999432e+01,-1.350916499999993414e-03
9.513333333330000130e+01,-1.403092800000005358e-03
9.516666666669999586e+01,-1.454680499999999599e-03
9.520000000000000284e+01,-1.505590799999984020e-03
9.523333333329999562e+01,-1.555735400000035629e-03
9.526666666670000438e+01,-1.605026099999989908e-03
9.529999999999999716e+01,-1.653376499999970051e-03
9.533333333330000414e+01,-1.700699900000046672e-03
9.536666666669999870e+01,-1.746911199999950925e-03
9.540000000000000568e+01,-1.791926200000015790e-03
9.543333333329999846e+01,-1.835661600000010329e-03
9.546666666670000723e+01,-1.878035500000013736e-03
9.550000000000000000e+01,-1.918967199999982443e-03
9.553333333329999277e+01,-1.958377199999972174e-03
9.556666666670000154e+01,-1.996187800000021051e-03
9.559999999999999432e+01,-2.032322499999988930e-03
9.563333333330000130e+01,-2.066706400000006827e-03
9.566666666669999586e+01,-2.099266600000010419e-03
9.570000000000000284e+01,-2.129931800000012254e-03
9.573333333329999562e+01,-2.158632299999990733e-03
9.576666666670000438e+01,-2.185300700000003538e-03
9.579999999999999716e+01,-2.209871400000007480e-03
9.583333333330000414e+01,-2.232280799999986076e-03
9.586666666669999870e+01,-2.252467600000002124e-03
9.590000000000000568e+01,-2.270372499999978588e-03
9.593333333329999846e+01,-2.285938800000025806e-03
9.596666666670000723e+01,-2.299111699999994984e-03
9.600000000000000000e+01,-2.309839000000007969e-03
9.603333333329999277e+01,-2.318070899999996604e-03
9.606666666670000154e+01,-2.323760299999977352e-03
9.609999999999999432e+01,-2.326862200000029413e-03
9.613333333330000130e+01,-2.327334699999988876e-03
9.616666666669999586e+01,-2.325138199999993160e-03
9.620000000000000284e+01,-2.320235799999986748e-03
9.623333333329999562e+01,-2.312593600000023564e-03
9.626666666670000438e+01,-2.302180299999984081e-03
9.629999999999999716e+01,-2.288967500000016475e-03
9.633333333330000414e+01,-2.272929300000003927e-03
9.636666666669999870e+01,-2.254043299999980432e-03
9.640000000000000568e+01,-2.232289299999995480e-03
9.643333333329999846e+01,-2.207650700000007848e-03
9.646666666670000723e+01,-2.180113399999988877e-03
9.650000000000000000e+01,-2.149666500000022018e-03
9.653333333329999277e+01,-2.116301799999997790e-03
9.656666666670000154e+01,-2.080014700000007433e-03
9.659999999999999432e+01,-2.040802699999982872e-03
9.663333333330000130e+01,-1.998667400000014860e-03
9.666666666669999586e+01,-1.953612499999993202e-03
9.670000000000000284e+01,-1.905645299999994546e-03
9.673333333329999562e+01,-1.854775899999994149e-03
9.676666666670000438e+01,-1.801017500000001714e-03
9.679999999999999716e+01,-1.744386200000017095e-03
9.683333333330000414e+01,-1.684901199999991328e-03
9.686666666669999870e+01,-1.622584800000007044e-03
9.690000000000000568e+01,-1.557462199999998242e-03
9.693333333329999846e+01,-1.489561299999997424e-03
9.696666666670000723e+01,-1.418913399999999214e-03
9.700000000000000000e+01,-1.345552299999996926e-03
9.703333333329999277e+01,-1.269514999999998839e-03
9.706666666670000154e+01,-1.190841200000000710e-03
9.709999999999999432e+01,-1.109573400000007926e-03
9.713333333330000130e+01,-1.025756899999993865e-03
9.716666666669999586e+01,-9.394398000000109272e-04
9.720000000000000284e+01,-8.506728999999879637e-04
9.723333333329999562e+01,-7.595097000000078369e-04
9.726666666670000438e+01,-6.660059000000023710e-04
9.729999999999999716e+01,-5.702205999999765407e-04
9.733333333330000414e+01,-4.722145000000121939e-04
9.736666666669999870e+01,-3.720512999999953108e-04
9.740000000000000568e+01,-2.697971000000104480e-04
9.743333333329999846e+01,-1.655200000000023319e-04
9.746666666670000723e+01,-5.929059999999763964e-05
9.750000000000000000e+01,4.881819999999481574e-05
9.753333333329999277e+01,1.587316000000033034e-04
9.756666666670000154e+01,2.703726999999933600e-04
9.759999999999999432e+01,3.836622000000095012e-04
9.763333333330000130e+01,4.985193999999942838e-04
9.766666666669999586e+01,6.148616000000023396e-04
9.770000000000000284e+01,7.326039000000034163e-04
9.773333333329999562e+01,8.516604999999899395e-04
9.776666666670000438e+01,9.719431000000111620e-04
9.779999999999999716e+01,1.093362599999994633e-03
9.783333333330000414e+01,1.215827900000007733e-03
9.786666666669999870e+01,1.339247000000001742e-03
9.790000000000000568e+01,1.463526200000009325e-03
9.793333333329999846e+01,1.588570899999988684e-03
9.796666666670000723e+01,1.714285199999998621e-03
9.800000000000000000e+01,1.840572400000003994e-03
9.803333333329999277e+01,1.967334699999989667e-03
9.806666666670000154e+01,2.094473400000018692e-03
9.809999999999999432e+01,2.221889399999996129e-03
9.813333333330000130e+01,2.349482499999999696e-03
9.816666666669999586e+01,2.477152499999996094e-03
9.820000000000000284e+01,2.604798099999999783e-03
9.823333333329999562e+01,2.732318199999986263e-03
9.826666666670000438e+01,2.859611200000014564e-03
9.829999999999999716e+01,2.986575299999988387e-03
9.833333333330000414e+01,3.113108599999997450e-03
9.836666666669999870e+01,3.239109500000003639e-03
9.840000000000000568e+01,3.364476199999993922e-03
9.843333333329999846e+01,3.489107200000007847e-03
9.846666666670000723e+01,3.612901599999995828e-03
9.850000000000000000e+01,3.735758500000019300e-03
9.853333333329999277e+01,3.857577799999983847e-03
9.856666666670000154e+01,3.978259700000014165e-03
9.859999999999999432e+01,4.097705600000001169e-03
9.863333333330000130e+01,4.215817099999991102e-03
9.866666666669999586e+01,4.332497399999996057e-03
9.870000000000000284e+01,4.447649700000000372e-03
9.873333333329999562e+01,4.561179400000031636e-03
9.876666666670000438e+01,4.672992199999975726e-03
9.879999999999999716e+01,4.782995300000009165e-03
9.883333333330000414e+01,4.891097599999977286e-03
9.886666666669999870e+01,4.997208900000021936e-03
9.890000000000000568e+01,5.101240799999962050e-03
9.893333333329999846e+01,5.203106500000026502e-03
9.896666666670000723e+01,5.302720900000001958e-03
9.900000000000000000e+01,5.400000300000012965e-03
9.903333333329999277e+01,5.494863699999963380e-03
9.906666666670000154e+01,5.587230900000017542e-03
9.909999999999999432e+01,5.677024599999996868e-03
9.913333333330000130e+01,5.764169300000010487e-03
9.916666666669999586e+01,5.848591299999983395e-03
9.920000000000000284e+01,5.930219799999997266e-03
9.923333333329999562e+01,6.008985700000024632e-03
9.926666666670000438e+01,6.084822299999959050e-03
9.929999999999999716e+01,6.157665899999997805e-03
9.933333333330000414e+01,6.227454500000006998e-03
9.936666666669999870e+01,6.294129099999989929e-03
9.940000000000000568e+01,6.357633200000045726e-03
9.943333333329999846e+01,6.417912999999997314e-03
9.946666666670000723e+01,6.474917299999993769e-03
9.950000000000000000e+01,6.528597500000010712e-03
9.953333333329999277e+01,6.578908200000010975e-03
9.956666666670000154e+01,6.625806600000005986e-03
9.959999999999999432e+01,6.669252799999969561e-03
9.963333333330000130e+01,6.709209699999996168e-03
9.966666666669999586e+01,6.745643400000000955e-03
9.970000000000000284e+01,6.778522900000027995e-03
9.973333333329999562e+01,6.807820099999972729e-03
9.976666666670000438e+01,6.833509999999987095e-03
9.979999999999999716e+01,6.855570699999979922e-03
9.983333333330000414e+01,6.873983600000022065e-03
9.986666666669999870e+01,6.888732700000010922e-03
9.990000000000000568e+01,6.899805499999966951e-03
9.993333333329999846e+01,6.907192700000064356e-03
9.996666666670000723e+01,6.910887899999995643e-03
1.000000000000000000e+02,6.910887899999995643e-03
1.000333333332999928e+02,6.907192700000008845e-03
1.000666666667000015e+02,6.899805499999966951e-03
1.000999999999999943e+02,6.888732700000010922e-03
1.001333333333000013e+02,6.873983600000022065e-03
1.001666666666999959e+02,6.855570699999979922e-03
1.002000000000000028e+02,6.833510000000042606e-03
1.002333333332999956e+02,6.807820099999972729e-03
1.002666666667000044e+02,6.778522899999972484e-03
1.002999999999999972e+02,6.745643400000056467e-03
1.003333333333000041e+02,6.709209699999940657e-03
1.003666666666999987e+02,6.669252800000025072e-03
1.004000000000000057e+02,6.625806599999950475e-03
1.004333333332999985e+02,6.578908200000010975e-03
1.004666666667000072e+02,6.528597500000010712e-03
1.005000000000000000e+02,6.474917299999938258e-03
1.005333333332999928e+02,6.417913000000052826e-03
1.005666666667000015e+02,6.357633200000045726e-03
1.005999999999999943e+02,6.294129099999934418e-03
1.006333333333000013e+02,6.227454500000062509e-03
1.006666666666999959e+02,6.157665899999997805e-03
1.007000000000000028e+02,6.084822299999959050e-03
1.007333333332999956e+02,6.008985700000080143e-03
1.007666666667000044e+02,5.930219799999969510e-03
1.007999999999999972e+02,5.848591299999927884e-03
1.008333333333000041e+02,5.764169300000010487e-03
1.008666666666999987e+02,5.677024600000080135e-03
1.009000000000000057e+02,5.587230899999906519e-03
1.009333333332999985e+02,5.494863700000074402e-03
1.009666666667000072e+02,5.400000299999985209e-03
1.010000000000000000e+02,5.302720899999946447e-03
1.010333333332999928e+02,5.203106499999998746e-03
1.010666666667000015e+02,5.101240800000073072e-03
1.010999999999999943e+02,4.997208899999883158e-03
1.011333333333000013e+02,4.891097600000060552e-03
1.011666666666999959e+02,4.782995300000036920e-03
1.012000000000000028e+02,4.672992200000058993e-03
1.012333333332999956e+02,4.561179399999892858e-03
1.012666666667000044e+02,4.447649700000000372e-03
1.012999999999999972e+02,4.332497400000079324e-03
1.013333333333000041e+02,4.215817099999963347e-03
1.013666666666999987e+02,4.097705600000001169e-03
1.014000000000000057e+02,3.978259699999986410e-03
1.014333333332999985e+02,3.857577799999956092e-03
1.014666666667000072e+02,3.735758500000074811e-03
1.015000000000000000e+02,3.612901599999940316e-03
1.015333333332999928e+02,3.489107200000063358e-03
1.015666666667000015e+02,3.364476199999910655e-03
1.015999999999999943e+02,3.239109499999948127e-03
1.016333333333000013e+02,3.113108600000025206e-03
1.016666666666999959e+02,2.986575300000016142e-03
1.017000000000000028e+02,2.859611200000111708e-03
1.017333333332999956e+02,2.732318199999972386e-03
1.017666666667000044e+02,2.604798099999916516e-03
1.017999999999999972e+02,2.477152500000023849e-03
1.018333333333000041e+02,2.349482499999999696e-03
1.018666666666999987e+02,2.221889400000121029e-03
1.019000000000000057e+02,2.094473399999907670e-03
1.019333333332999985e+02,1.967334699999989667e-03
1.019666666667000072e+02,1.840572400000017872e-03
1.020000000000000000e+02,1.714285200000054132e-03
1.020333333332999928e+02,1.588570899999974806e-03
1.020666666667000015e+02,1.463526199999898303e-03
1.020999999999999943e+02,1.339246999999987864e-03
1.021333333333000013e+02,1.215827900000077122e-03
1.021666666666999959e+02,1.093362599999925244e-03
1.022000000000000028e+02,9.719431000000389176e-04
1.022333333332999956e+02,8.516605000000732062e-04
1.022666666667000044e+02,7.326038999999617829e-04
1.022999999999999972e+02,6.148616000000162174e-04
1.023333333333000041e+02,4.985194000000081616e-04
1.023666666666999987e+02,3.836621999999678678e-04
1.024000000000000057e+02,2.703726999999656044e-04
1.024333333332999985e+02,1.587316000000171812e-04
1.024666666667000072e+02,4.881820000002257132e-05
1.025000000000000000e+02,-5.929059999998376185e-05
1.025333333332999928e+02,-1.655200000000300875e-04
1.025666666667000015e+02,-2.697970999999688146e-04
1.025999999999999943e+02,-3.720513000000646997e-04
1.026333333333000013e+02,-4.722144999999011716e-04
1.026666666666999959e+02,-5.702206000000042962e-04
1.027000000000000028e+02,-6.660058999999884932e-04
1.027333333332999956e+02,-7.595097000000494702e-04
1.027666666667000044e+02,-8.506729000000712304e-04
1.027999999999999972e+02,-9.394397999998860271e-04
1.028333333333000041e+02,-1.025756900000063254e-03
1.028666666666999987e+02,-1.109573399999952414e-03
1.029000000000000057e+02,-1.190841200000014588e-03
1.029333333332999985e+02,-1.269515000000054350e-03
1.029666666667000072e+02,-1.345552299999996926e-03
1.030000000000000000e+02,-1.418913399999888192e-03
1.030333333332999928e+02,-1.489561300000108446e-03
1.030666666667000015e+02,-1.557462199999970487e-03
1.030999999999999943e+02,-1.622584799999993166e-03
1.031333333333000013e+02,-1.684901199999977450e-03
1.031666666666999959e+02,-1.744386200000058729e-03
1.032000000000000028e+02,-1.801017499999946203e-03
1.032333333332999956e+02,-1.854775900000049660e-03
1.032666666667000044e+02,-1.905645300000036180e-03
1.032999999999999972e+02,-1.953612499999923813e-03
1.033333333333000041e+02,-1.998667399999987104e-03
1.033666666666999987e+02,-2.040802699999955117e-03
1.034000000000000057e+02,-2.080014699999965799e-03
1.034333333332999985e+02,-2.116301800000108813e-03
1.034666666667000072e+02,-2.149666499999924874e-03
1.035000000000000000e+02,-2.180113400000016632e-03
1.035333333332999928e+02,-2.207650699999952337e-03
1.035666666667000015e+02,-2.232289300000078747e-03
1.035999999999999943e+02,-2.254043300000008188e-03
1.036333333333000013e+02,-2.272929300000003927e-03
1.036666666666999959e+02,-2.288967499999960964e-03
1.037000000000000028e+02,-2.302180300000067348e-03
1.037333333332999956e+02,-2.312593600000023564e-03
1.037666666667000044e+02,-2.320235799999958992e-03
1.037999999999999972e+02,-2.325138200000020916e-03
1.038333333333000041e+02,-2.327334699999905610e-03
1.038666666666999987e+02,-2.326862200000001657e-03
1.039000000000000057e+02,-2.323760300000032863e-03
1.039333333332999985e+02,-2.318070900000024359e-03
1.039666666667000072e+02,-2.309839000000035725e-03
1.040000000000000000e+02,-2.299111699999967229e-03
1.040333333332999928e+02,-2.285938799999942539e-03
1.040666666667000015e+02,-2.270372500000061855e-03
1.040999999999999943e+02,-2.252467599999974368e-03
1.041333333333000013e+02,-2.232280800000041587e-03
1.041666666666999959e+02,-2.209871399999951969e-03
1.042000000000000028e+02,-2.185300700000003538e-03
1.042333333332999956e+02,-2.158632300000018489e-03
1.042666666667000044e+02,-2.129931799999984499e-03
1.042999999999999972e+02,-2.099266600000038174e-03
1.043333333333000041e+02,-2.066706399999951316e-03
1.043666666666999987e+02,-2.032322499999961174e-03
1.044000000000000057e+02,-1.996187799999993295e-03
1.044333333332999985e+02,-1.958377200000027685e-03
1.044666666667000072e+02,-1.918967200000065709e-03
1.045000000000000000e+02,-1.878035499999985980e-03
1.045333333332999928e+02,-1.835661599999927063e-03
1.045666666667000015e+02,-1.791926200000126812e-03
1.045999999999999943e+02,-1.746911199999923170e-03
1.046333333333000013e+02,-1.700699899999991160e-03
1.046666666666999959e+02,-1.653376499999970051e-03
1.047000000000000028e+02,-1.605026100000017664e-03
1.047333333332999956e+02,-1.555735399999980118e-03
1.047666666667000044e+02,-1.505590800000122798e-03
1.047999999999999972e+02,-1.454680499999971843e-03
1.048333333333000041e+02,-1.403092799999949847e-03
1.048666666666999987e+02,-1.350916499999965659e-03
1.049000000000000057e+02,-1.298241100000097070e-03
1.049333333332999985e+02,-1.245156499999899857e-03
1.049666666667000072e+02,-1.191752500000031745e-03
1.050000000000000000e+02,-1.138119400000081605e-03
1.050333333332999928e+02,-1.084347599999979650e-03
1.050666666667000015e+02,-1.030527099999956064e-03
1.050999999999999943e+02,-9.767482000000438092e-04
1.051333333333000013e+02,-9.231008999999179565e-04
1.051666666666999959e+02,-8.696746999999893646e-04
1.052000000000000028e+02,-8.165590000001055060e-04
1.052333333332999956e+02,-7.638422999999283647e-04
1.052666666667000044e+02,-7.116131000000081031e-04
1.052999999999999972e+02,-6.599585000000018908e-04
1.053333333333000041e+02,-6.089655000000027130e-04
1.053666666666999987e+02,-5.587199000000042659e-04
1.054000000000000057e+02,-5.093066000000368021e-04
1.054333333332999985e+02,-4.608093999999285373e-04
1.054666666667000072e+02,-4.133111000000910806e-04
1.055000000000000000e+02,-3.668931999999403004e-04
1.055333333332999928e+02,-3.216359000000057478e-04
1.055666666667000015e+02,-2.776182000000515515e-04
1.055999999999999943e+02,-2.349171999999066784e-04
1.056333333333000013e+02,-1.936089000000862370e-04
1.056666666666999959e+02,-1.537673999999489283e-04
1.057000000000000028e+02,-1.154653000000616103e-04
1.057333333332999956e+02,-7.877319999993748212e-05
1.057666666667000044e+02,-4.375980000004275894e-05
1.057999999999999972e+02,-1.049229999994238938e-05
1.058333333333000041e+02,2.096470000001460221e-05
1.058666666666999987e+02,5.054819999994464297e-05
1.059000000000000057e+02,7.819760000005171463e-05
1.059333333332999985e+02,1.038543999999363976e-04
1.059666666667000072e+02,1.274625000000639830e-04
1.060000000000000000e+02,1.489678999999632936e-04
1.060333333332999928e+02,1.683192000000444111e-04
1.060666666667000015e+02,1.854673999999167933e-04
1.060999999999999943e+02,2.003657000000380606e-04
1.061333333333000013e+02,2.129705000000203796e-04
1.061666666666999959e+02,2.232399999999579165e-04
1.062000000000000028e+02,2.311358000000041102e-04
1.062333333332999956e+02,2.366216000000420649e-04
1.062666666667000044e+02,2.396639999999727877e-04
1.062999999999999972e+02,2.402325999999455064e-04
1.063333333333000041e+02,2.382995000000942554e-04
1.063666666666999987e+02,2.338396999999048376e-04
1.064000000000000057e+02,2.268310999999911814e-04
1.064333333332999985e+02,2.172544000000886655e-04
1.064666666667000072e+02,2.050933999999671187e-04
1.065000000000000000e+02,1.903346000000638583e-04
1.065333333332999928e+02,1.729675999999624736e-04
1.065666666667000015e+02,1.529848000000333386e-04
1.065999999999999943e+02,1.303815999998958475e-04
1.066333333333000013e+02,1.051567000001085717e-04
1.066666666666999959e+02,7.731119999987434710e-05
1.067000000000000028e+02,4.684980000013716506e-05
1.067333333332999956e+02,1.377959999993016993e-05
1.067666666667000044e+02,-2.188889999998888669e-05
1.067999999999999972e+02,-6.014239999996284780e-05
1.068333333333000041e+02,-1.009646000000863353e-04
1.068666666666999987e+02,-1.443360999999754313e-04
1.069000000000000057e+02,-1.902350999999358194e-04
1.069333333332999985e+02,-2.386360999999670440e-04
1.069666666667000072e+02,-2.895114000001086652e-04
1.070000000000000000e+02,-3.428299999999051551e-04
1.070333333332999928e+02,-3.985582000000098546e-04
1.070666666667000015e+02,-4.566596000000755495e-04
1.070999999999999943e+02,-5.170946999999426197e-04
1.071333333333000013e+02,-5.798218000000465722e-04
1.071666666666999959e+02,-6.447956999999782113e-04
1.072000000000000028e+02,-7.119694000000675871e-04
1.072333333332999956e+02,-7.812927999999441653e-04
1.072666666667000044e+02,-8.527131000000132133e-04
1.072999999999999972e+02,-9.261753999999511322e-04
1.073333333333000041e+02,-1.001622000000090829e-03
1.073666666666999987e+02,-1.078993099999925320e-03
1.074000000000000057e+02,-1.158226000000039946e-03
1.074333333332999985e+02,-1.239256399999999481e-03
1.074666666667000072e+02,-1.322017100000016931e-03
1.075000000000000000e+02,-1.406439199999942602e-03
1.075333333332999928e+02,-1.492451499999991604e-03
1.075666666667000015e+02,-1.579980799999991525e-03
1.075999999999999943e+02,-1.668951800000040286e-03
1.076333333333000013e+02,-1.759287499999984128e-03
1.076666666666999959e+02,-1.850909100000075469e-03
1.077000000000000028e+02,-1.943735699999948885e-03
1.077333333332999956e+02,-2.037685100000019567e-03
1.077666666667000044e+02,-2.132673500000015210e-03
1.077999999999999972e+02,-2.228615399999966940e-03
1.078333333333000041e+02,-2.325423900000012090e-03
1.078666666666999987e+02,-2.423010799999958387e-03
1.079000000000000057e+02,-2.521286799999966632e-03
1.079333333332999985e+02,-2.620161200000081791e-03
1.079666666667000072e+02,-2.719542399999941296e-03
1.080000000000000000e+02,-2.819337700000090763e-03
1.080333333332999928e+02,-2.919453399999882848e-03
1.080666666667000015e+02,-3.019795399999969376e-03
1.080999999999999943e+02,-3.120268500000022982e-03
1.081333333333000013e+02,-3.220776799999991447e-03
1.081666666666999959e+02,-3.321224300000036322e-03
1.082000000000000028e+02,-3.421514300000039199e-03
1.082333333332999956e+02,-3.521549799999967867e-03
1.082666666667000044e+02,-3.621233500000098360e-03
1.082999999999999972e+02,-3.720467999999921282e-03
1.083333333333000041e+02,-3.819155900000037462e-03
1.083666666666999987e+02,-3.917199899999945778e-03
1.084000000000000057e+02,-4.014502500000016738e-03
1.084333333332999985e+02,-4.110967000000020910e-03
1.084666666667000072e+02,-4.206496499999989869e-03
1.085000000000000000e+02,-4.300994799999957596e-03
1.085333333332999928e+02,-4.394366200000054956e-03
1.085666666667000015e+02,-4.486515499999954582e-03
1.085999999999999943e+02,-4.577348599999975232e-03
1.086333333333000013e+02,-4.666771500000055362e-03
1.086666666666999959e+02,-4.754691899999996529e-03
1.087000000000000028e+02,-4.841017800000013693e-03
1.087333333332999956e+02,-4.925658900000018381e-03
1.087666666667000044e+02,-5.008525399999963490e-03
1.087999999999999972e+02,-5.089529600000031184e-03
1.088333333333000041e+02,-5.168584099999984360e-03
1.088666666666999987e+02,-5.245604199999975847e-03
1.089000000000000057e+02,-5.320505400000008489e-03
1.089333333332999985e+02,-5.393206000000039246e-03
1.089666666667000072e+02,-5.463624999999971976e-03
1.090000000000000000e+02,-5.531683900000028409e-03
1.090333333332999928e+02,-5.597305799999952036e-03
1.090666666667000015e+02,-5.660415400000007313e-03
1.090999999999999943e+02,-5.720939899999999412e-03
1.091333333333000013e+02,-5.778808500000010007e-03
1.091666666666999959e+02,-5.833952099999983876e-03
1.092000000000000028e+02,-5.886304499999994722e-03
1.092333333332999956e+02,-5.935801199999979350e-03
1.092666666667000044e+02,-5.982380200000025905e-03
1.092999999999999972e+02,-6.025982400000018391e-03
1.093333333333000041e+02,-6.066550300000028706e-03
1.093666666666999987e+02,-6.104029699999957703e-03
1.094000000000000057e+02,-6.138368499999991013e-03
1.094333333332999985e+02,-6.169517800000023922e-03
1.094666666667000072e+02,-6.197430599999997902e-03
1.095000000000000000e+02,-6.222063299999969210e-03
1.095333333332999928e+02,-6.243374999999995456e-03
1.095666666667000015e+02,-6.261327099999991486e-03
1.095999999999999943e+02,-6.275884700000067262e-03
1.096333333333000013e+02,-6.287015199999967940e-03
1.096666666666999959e+02,-6.294689100000028237e-03
1.097000000000000028e+02,-6.298879899999942911e-03
1.097333333332999956e+02,-6.299564200000051795e-03
1.097666666667000044e+02,-6.296721499999990979e-03
1.097999999999999972e+02,-6.290334499999994389e-03
1.098333333333000041e+02,-6.280388700000000268e-03
1.098666666666999987e+02,-6.266872899999970103e-03
1.099000000000000057e+02,-6.249779200000027402e-03
1.099333333332999985e+02,-6.229102300000011194e-03
1.099666666667000072e+02,-6.204840599999983386e-03
1.100000000000000000e+02,-6.176995099999971206e-03
1.100333333332999928e+02,-6.145570500000002712e-03
1.100666666667000015e+02,-6.110574000000035255e-03
1.100999999999999943e+02,-6.072016400000018743e-03
1.101333333333000013e+02,-6.029911699999973562e-03
1.101666666666999959e+02,-5.984276499999968690e-03
1.102000000000000028e+02,-5.935131000000037904e-03
1.102333333332999956e+02,-5.882497999999986016e-03
1.102666666667000044e+02,-5.826404100000015518e-03
1.102999999999999972e+02,-5.766878199999991850e-03
1.103333333333000041e+02,-5.703952600000006257e-03
1.103666666666999987e+02,-5.637662399999993079e-03
1.104000000000000057e+02,-5.568045999999993168e-03
1.104333333332999985e+02,-5.495144400000012697e-03
1.104666666667000072e+02,-5.419001600000000751e-03
1.105000000000000000e+02,-5.339664399999999311e-03
1.105333333332999928e+02,-5.257182599999993267e-03
1.105666666667000015e+02,-5.171608499999993946e-03
1.105999999999999943e+02,-5.082997399999997223e-03
1.106333333333000013e+02,-4.991407000000017136e-03
1.106666666666999959e+02,-4.896897699999985809e-03
1.107000000000000028e+02,-4.799532799999992050e-03
1.107333333332999956e+02,-4.699377500000004315e-03
1.107666666667000044e+02,-4.596500000000003361e-03
1.107999999999999972e+02,-4.490970300000007853e-03
1.108333333333000041e+02,-4.382861599999995916e-03
1.108666666666999987e+02,-4.272248300000003329e-03
1.109000000000000057e+02,-4.159207700000000507e-03
1.109333333332999985e+02,-4.043819300000001116e-03
1.109666666667000072e+02,-3.926163799999993209e-03
1.110000000000000000e+02,-3.806324900000004896e-03
1.110333333332999928e+02,-3.684387400000002644e-03
1.110666666667000015e+02,-3.560438499999991901e-03
1.110999999999999943e+02,-3.434566500000006684e-03
1.111333333333000013e+02,-3.306861999999993751e-03
1.111666666666999959e+02,-3.177416800000006092e-03
1.112000000000000028e+02,-3.046323999999996091e-03
1.112333333332999956e+02,-2.913678600000003949e-03
1.112666666667000044e+02,-2.779576599999999953e-03
1.112999999999999972e+02,-2.644114999999995497e-03
1.113333333333000041e+02,-2.507392399999999050e-03
1.113666666666999987e+02,-2.369508100000000672e-03
1.114000000000000057e+02,-2.230562500000001641e-03
1.114333333332999985e+02,-2.090656699999998702e-03
1.114666666667000072e+02,-1.949892700000000617e-03
1.115000000000000000e+02,-1.808373099999999872e-03
1.115333333332999928e+02,-1.666200899999997764e-03
1.115666666667000015e+02,-1.523479800000001466e-03
1.115999999999999943e+02,-1.380313899999999205e-03
1.116333333333000013e+02,-1.236807400000001361e-03
1.116666666666999959e+02,-1.093064599999998832e-03
1.117000000000000028e+02,-9.491900000000007970e-04
1.117333333332999956e+02,-8.052884000000013615e-04
1.117666666667000044e+02,-6.614638999999991609e-04
1.117999999999999972e+02,-5.178205999999997700e-04
1.118333333333000041e+02,-3.744625000000004894e-04
1.118666666666999987e+02,-2.314931000000006178e-04
1.119000000000000057e+02,-8.901519999999878141e-05
1.119333333332999985e+02,5.286889999999919154e-05
1.119666666667000072e+02,1.940575000000006878e-04
1.120000000000000000e+02,3.344495000000002882e-04
1.120333333332999928e+02,4.739454000000000583e-04
1.120666666667000015e+02,6.124458999999977948e-04
1.120999999999999943e+02,7.498530000000017126e-04
1.121333333333000013e+02,8.860702000000001549e-04
1.121666666666999959e+02,1.021001599999998150e-03
1.122000000000000028e+02,1.154553400000001007e-03
1.122333333332999956e+02,1.286632499999999096e-03
1.122666666667000044e+02,1.417147800000000818e-03
1.122999999999999972e+02,1.546009500000000703e-03
1.123333333333000041e+02,1.673129800000002637e-03
1.123666666666999987e+02,1.798422099999998774e-03
1.124000000000000057e+02,1.921802399999998634e-03
1.124333333332999985e+02,2.043187700000000800e-03
1.124666666667000072e+02,2.162497899999997475e-03
1.125000000000000000e+02,2.279654200000001685e-03
1.125333333332999928e+02,2.394580600000001391e-03
1.125666666667000015e+02,2.507202499999999779e-03
1.125999999999999943e+02,2.617448500000001121e-03
1.126333333333000013e+02,2.725248499999999297e-03
1.126666666666999959e+02,2.830535900000000216e-03
1.127000000000000028e+02,2.933245700000003398e-03
1.127333333332999956e+02,3.033315499999994502e-03
1.127666666667000044e+02,3.130686100000001915e-03
1.127999999999999972e+02,3.225300199999996120e-03
1.128333333333000041e+02,3.317103500000001537e-03
