Time(sec),Intensity
36.2666666667,0.7049648825
36.3,0.7036953675
36.3333333333,0.7023498152
36.3666666667,0.7009309018
36.4,0.6994413405
36.4333333333,0.6978838783
36.4666666667,0.6962612935
36.5,0.6945763923
36.5333333333,0.6928320061
36.5666666667,0.6910309886
36.6,0.6891762127
36.6333333333,0.6872705674
36.6666666667,0.6853169549
36.7,0.6833182875
36.7333333333,0.6812774848
36.7666666667,0.6791974701
36.8,0.6770811683
36.8333333333,0.6749315018
36.8666666667,0.6727513884
36.9,0.6705437377
36.9333333333,0.6683114484
36.9666666667,0.6660574051
37,0.6637844758
37.0333333333,0.6614955083
37.0666666667,0.659193328
37.1,0.6568807344
37.1333333333,0.6545604986
37.1666666667,0.6522353604
37.2,0.6499080257
37.2333333333,0.6475811635
37.2666666667,0.6452574032
37.3,0.6429393323
37.3333333333,0.6406294933
37.3666666667,0.6383303816
37.4,0.6360444428
37.4333333333,0.6337740703
37.4666666667,0.6315216027
37.5,0.6292893219
37.5333333333,0.6270794505
37.5666666667,0.6248941498
37.6,0.6227355175
37.6333333333,0.6206055857
37.6666666667,0.6185063191
37.7,0.6164396127
37.7333333333,0.6144072902
37.7666666667,0.6124111024
37.8,0.6104527252
37.8333333333,0.608533758
37.8666666667,0.6066557225
37.9,0.6048200609
37.9333333333,0.6030281347
37.9666666667,0.6012812235
38,0.5995805236
38.0333333333,0.5979271471
38.0666666667,0.596322121
38.1,0.5947663856
38.1333333333,0.5932607948
38.1666666667,0.5918061143
38.2,0.5904030215
38.2333333333,0.589052105
38.2666666667,0.5877538639
38.3,0.5865087074
38.3333333333,0.5853169549
38.3666666667,0.5841788355
38.4,0.5830944879
38.4333333333,0.5820639608
38.4666666667,0.5810872126
38.5,0.5801641117
38.5333333333,0.579294437
38.5666666667,0.578477878
38.6,0.5777140357
38.6333333333,0.5770024226
38.6666666667,0.5763424641
38.7,0.5757334986
38.7333333333,0.5751747787
38.7666666667,0.5746654721
38.8,0.5742046627
38.8333333333,0.5737913516
38.8666666667,0.5734244584
38.9,0.5731028225
38.9333333333,0.5728252043
38.9666666667,0.5725902871
39,0.5723966782
39.0333333333,0.5722429108
39.0666666667,0.5721274455
39.1,0.5720486723
39.1333333333,0.5720049125
39.1666666667,0.5719944202
39.2,0.5720153849
39.2333333333,0.5720659331
39.2666666667,0.5721441307
39.3,0.5722479851
39.3333333333,0.5723754476
39.3666666667,0.5725244155
39.4,0.5726927347
39.4333333333,0.5728782021
39.4666666667,0.5730785678
39.5,0.5732915383
39.5333333333,0.5735147783
39.5666666667,0.5737459141
39.6,0.5739825357
39.6333333333,0.5742221997
39.6666666667,0.5744624323
39.7,0.5747007318
39.7333333333,0.5749345715
39.7666666667,0.5751614026
39.8,0.575378657
39.8333333333,0.5755837504
39.8666666667,0.575774085
39.9,0.5759470526
39.9333333333,0.5761000374
39.9666666667,0.576230419
40,0.5763355757
40.0333333333,0.5764128869
40.0666666667,0.5764597367
40.1,0.5764735163
40.1333333333,0.5764516274
40.1666666667,0.576391485
40.2,0.5762905204
40.2333333333,0.5761461843
40.2666666667,0.5759559492
40.3,0.5757173131
40.3333333333,0.5754278017
40.3666666667,0.5750849717
40.4,0.5746864135
40.4333333333,0.5742297539
40.4666666667,0.5737126592
40.5,0.5731328374
40.5333333333,0.5724880417
40.5666666667,0.5717760723
40.6,0.5709947795
40.6333333333,0.5701420664
40.6666666667,0.569215891
40.7,0.568214269
40.7333333333,0.5671352759
40.7666666667,0.5659770499
40.8,0.5647377935
40.8333333333,0.5634157764
40.8666666667,0.5620093372
40.9,0.5605168857
40.9333333333,0.5589369049
40.9666666667,0.5572679531
41,0.5555086656
41.0333333333,0.5536577565
41.0666666667,0.5517140208
41.1,0.5496763357
41.1333333333,0.5475436622
41.1666666667,0.5453150468
41.2,0.5429896229
41.2333333333,0.5405666121
41.2666666667,0.5380453253
41.3,0.5354251641
41.3333333333,0.5327056217
41.3666666667,0.529886284
41.4,0.5269668306
41.4333333333,0.5239470352
41.4666666667,0.5208267667
41.5,0.5176059899
41.5333333333,0.5142847656
41.5666666667,0.5108632513
41.6,0.5073417015
41.6333333333,0.503720468
41.6666666667,0.5
41.7,0.4961808441
41.7333333333,0.4922636442
41.7666666667,0.4882491417
41.8,0.4841381747
41.8333333333,0.4799316782
41.8666666667,0.4756306834
41.9,0.4712363172
41.9333333333,0.4667498017
41.9666666667,0.4621724531
42,0.4575056816
42.0333333333,0.4527509897
42.0666666667,0.4479099719
42.1,0.442984313
42.1333333333,0.4379757876
42.1666666667,0.432886258
42.2,0.4277176739
42.2333333333,0.4224720697
42.2666666667,0.4171515643
42.3,0.4117583583
42.3333333333,0.4062947333
42.3666666667,0.4007630494
42.4,0.3951657436
42.4333333333,0.3895053282
42.4666666667,0.3837843883
42.5,0.3780055798
42.5333333333,0.3721716277
42.5666666667,0.3662853232
42.6,0.360349522
42.6333333333,0.3543671418
42.6666666667,0.3483411594
42.7,0.3422746091
42.7333333333,0.3361705794
42.7666666667,0.3300322109
42.8,0.3238626931
42.8333333333,0.3176652625
42.8666666667,0.3114431992
42.9,0.3051998242
42.9333333333,0.2989384971
42.9666666667,0.2926626124
43,0.2863755972
43.0333333333,0.2800809081
43.0666666667,0.2737820282
43.1,0.267482464
43.1333333333,0.2611857425
43.1666666667,0.254895408
43.2,0.2486150193
43.2333333333,0.2423481464
43.2666666667,0.2360983672
43.3,0.2298692649
43.3333333333,0.2236644243
43.3666666667,0.2174874292
43.4,0.2113418587
43.4333333333,0.2052312847
43.4666666667,0.1991592683
43.5,0.1931293566
43.5333333333,0.1871450801
43.5666666667,0.1812099491
43.6,0.1753274511
43.6333333333,0.169501047
43.6666666667,0.1637341688
43.7,0.1580302162
43.7333333333,0.1523925538
43.7666666667,0.1468245078
43.8,0.1413293634
43.8333333333,0.1359103618
43.8666666667,0.1305706974
43.9,0.1253135148
43.9333333333,0.1201419063
43.9666666667,0.1150589089
44,0.1100675019
44.0333333333,0.1051706042
44.0666666667,0.1003710714
44.1,0.0956716939
44.1333333333,0.0910751939
44.1666666667,0.0865842236
44.2,0.082201362
44.2333333333,0.0779291137
44.2666666667,0.073769906
44.3,0.0697260867
44.3333333333,0.0657999229
44.3666666667,0.061993598
44.4,0.0583092106
44.4333333333,0.0547487721
44.4666666667,0.0513142056
44.5,0.0480073436
44.5333333333,0.0448299268
44.5666666667,0.0417836028
44.6,0.0388699242
44.6333333333,0.0360903476
44.6666666667,0.0334462326
44.7,0.0309388402
44.7333333333,0.0285693321
44.7666666667,0.0263387696
44.8,0.0242481129
44.8333333333,0.0222982202
44.8666666667,0.0204898471
44.9,0.0188236462
44.9333333333,0.0173001664
44.9666666667,0.0159198525
45,0.0146830451
45.0333333333,0.0135899805
45.0666666667,0.0126407905
45.1,0.0118355021
45.1333333333,0.0111740382
45.1666666667,0.0106562176
45.2,0.0102817551
45.2333333333,0.010050262
45.2666666667,0.0099612468
45.3,0.0100141157
45.3333333333,0.0102081732
45.3666666667,0.0105426227
45.4,0.0110165681
45.4333333333,0.011629014
45.4666666667,0.012378867
45.5,0.0132649372
45.5333333333,0.0142859388
45.5666666667,0.0154404922
45.6,0.0167271247
45.6333333333,0.0181442725
45.6666666667,0.019690282
45.7,0.0213634118
45.7333333333,0.0231618339
45.7666666667,0.0250836363
45.8,0.027126824
45.8333333333,0.0292893219
45.8666666667,0.0315689761
45.9,0.0339635567
45.9333333333,0.0364707592
45.9666666667,0.0390882077
46,0.0418134562
46.0333333333,0.0446439921
46.0666666667,0.0475772378
46.1,0.0506105533
46.1333333333,0.0537412394
46.1666666667,0.0569665396
46.2,0.0602836431
46.2333333333,0.0636896875
46.2666666667,0.0671817615
46.3,0.0707569076
46.3333333333,0.0744121253
46.3666666667,0.0781443737
46.4,0.0819505742
46.4333333333,0.085827614
46.4666666667,0.0897723487
46.5,0.0937816052
46.5333333333,0.097852185
46.5666666667,0.1019808672
46.6,0.1061644113
46.6333333333,0.1103995607
46.6666666667,0.1146830451
46.7,0.1190115844
46.7333333333,0.1233818912
46.7666666667,0.127790674
46.8,0.1322346406
46.8333333333,0.1367105007
46.8666666667,0.1412149694
46.9,0.1457447699
46.9333333333,0.1502966369
46.9666666667,0.1548673194
47,0.1594535837
47.0333333333,0.1640522166
47.0666666667,0.168660028
47.1,0.1732738544
47.1333333333,0.1778905612
47.1666666667,0.182507046
47.2,0.187120241
47.2333333333,0.1917271164
47.2666666667,0.1963246826
47.3,0.2009099932
47.3333333333,0.2054801476
47.3666666667,0.2100322934
47.4,0.2145636292
47.4333333333,0.2190714072
47.4666666667,0.2235529354
47.5,0.2280055798
47.5333333333,0.2324267673
47.5666666667,0.2368139874
47.6,0.2411647946
47.6333333333,0.2454768108
47.6666666667,0.2497477266
47.7,0.2539753041
47.7333333333,0.2581573783
47.7666666667,0.2622918591
47.8,0.2663767328
47.8333333333,0.2704100642
47.8666666667,0.2743899978
47.9,0.2783147594
47.9333333333,0.2821826576
47.9666666667,0.2859920852
48,0.2897415199
48.0333333333,0.2934295261
48.0666666667,0.2970547559
48.1,0.3006159495
48.1333333333,0.3041119366
48.1666666667,0.3075416371
48.2,0.3109040617
48.2333333333,0.3141983125
48.2666666667,0.3174235835
48.3,0.3205791611
48.3333333333,0.3236644243
48.3666666667,0.326678845
48.4,0.3296219881
48.4333333333,0.3324935115
48.4666666667,0.3352931661
48.5,0.3380207956
48.5333333333,0.3406763361
48.5666666667,0.3432598161
48.6,0.3457713556
48.6333333333,0.3482111661
48.6666666667,0.3505795494
48.7,0.3528768972
48.7333333333,0.3551036904
48.7666666667,0.3572604977
48.8,0.3593479753
48.8333333333,0.3613668649
48.8666666667,0.3633179937
48.9,0.365202272
48.9333333333,0.3670206925
48.9666666667,0.3687743288
49,0.3704643336
49.0333333333,0.3720919376
49.0666666667,0.3736584473
49.1,0.3751652436
49.1333333333,0.3766137798
49.1666666667,0.3780055798
49.2,0.3793422361
49.2333333333,0.3806254078
49.2666666667,0.3818568183
49.3,0.3830382535
49.3333333333,0.3841715591
49.3666666667,0.3852586387
49.4,0.3863014512
49.4333333333,0.3873020086
49.4666666667,0.3882623733
49.5,0.3891846556
49.5333333333,0.3900710115
49.5666666667,0.3909236395
49.6,0.3917447785
49.6333333333,0.3925367048
49.6666666667,0.3933017294
49.7,0.3940421951
49.7333333333,0.3947604743
49.7666666667,0.3954589652
49.8,0.3961400898
49.8333333333,0.3968062906
49.8666666667,0.3974600279
49.9,0.3981037765
49.9333333333,0.3987400233
49.9666666667,0.3993712639
50,0.4
50.0333333333,0.4006287361
50.0666666667,0.4012599767
50.1,0.4018962235
50.1333333333,0.4025399721
50.1666666667,0.4031937094
50.2,0.4038599102
50.2333333333,0.4045410348
50.2666666667,0.4052395257
50.3,0.4059578049
50.3333333333,0.4066982706
50.3666666667,0.4074632952
50.4,0.4082552215
50.4333333333,0.4090763605
50.4666666667,0.4099289885
50.5,0.4108153444
50.5333333333,0.4117376267
50.5666666667,0.4126979914
50.6,0.4136985488
50.6333333333,0.4147413613
50.6666666667,0.4158284409
50.7,0.4169617465
50.7333333333,0.4181431817
50.7666666667,0.4193745922
50.8,0.4206577639
50.8333333333,0.4219944202
50.8666666667,0.4233862202
50.9,0.4248347564
50.9333333333,0.4263415527
50.9666666667,0.4279080624
51,0.4295356664
51.0333333333,0.4312256712
51.0666666667,0.4329793075
51.1,0.434797728
51.1333333333,0.4366820063
51.1666666667,0.4386331351
51.2,0.4406520247
51.2333333333,0.4427395023
51.2666666667,0.4448963096
51.3,0.4471231028
51.3333333333,0.4494204506
51.3666666667,0.4517888339
51.4,0.4542286444
51.4333333333,0.4567401839
51.4666666667,0.4593236639
51.5,0.4619792044
51.5333333333,0.4647068339
51.5666666667,0.4675064885
51.6,0.4703780119
51.6333333333,0.473321155
51.6666666667,0.4763355757
51.7,0.4794208389
51.7333333333,0.4825764165
51.7666666667,0.4858016875
51.8,0.4890959383
51.8333333333,0.4924583629
51.8666666667,0.4958880634
51.9,0.4993840505
51.9333333333,0.5029452441
51.9666666667,0.5065704739
52,0.5102584801
52.0333333333,0.5140079148
52.0666666667,0.5178173424
52.1,0.5216852406
52.1333333333,0.5256100022
52.1666666667,0.5295899358
52.2,0.5336232672
52.2333333333,0.5377081409
52.2666666667,0.5418426217
52.3,0.5460246959
52.3333333333,0.5502522734
52.3666666667,0.5545231892
52.4,0.5588352054
52.4333333333,0.5631860126
52.4666666667,0.5675732327
52.5,0.5719944202
52.5333333333,0.5764470646
52.5666666667,0.5809285928
52.6,0.5854363708
52.6333333333,0.5899677066
52.6666666667,0.5945198524
52.7,0.5990900068
52.7333333333,0.6036753174
52.7666666667,0.6082728836
52.8,0.612879759
52.8333333333,0.617492954
52.8666666667,0.6221094388
52.9,0.6267261456
52.9333333333,0.631339972
52.9666666667,0.6359477834
53,0.6405464163
53.0333333333,0.6451326806
53.0666666667,0.6497033631
53.1,0.6542552301
53.1333333333,0.6587850306
53.1666666667,0.6632894993
53.2,0.6677653594
53.2333333333,0.672209326
53.2666666667,0.6766181088
53.3,0.6809884156
53.3333333333,0.6853169549
53.3666666667,0.6896004393
53.4,0.6938355887
53.4333333333,0.6980191328
53.4666666667,0.702147815
53.5,0.7062183948
53.5333333333,0.7102276513
53.5666666667,0.714172386
53.6,0.7180494258
53.6333333333,0.7218556263
53.6666666667,0.7255878747
53.7,0.7292430924
53.7333333333,0.7328182385
53.7666666667,0.7363103125
53.8,0.7397163569
53.8333333333,0.7430334604
53.8666666667,0.7462587606
53.9,0.7493894467
53.9333333333,0.7524227622
53.9666666667,0.7553560079
54,0.7581865438
54.0333333333,0.7609117923
54.0666666667,0.7635292408
54.1,0.7660364433
54.1333333333,0.7684310239
54.1666666667,0.7707106781
54.2,0.772873176
54.2333333333,0.7749163637
54.2666666667,0.7768381661
54.3,0.7786365882
54.3333333333,0.780309718
54.3666666667,0.7818557275
54.4,0.7832728753
54.4333333333,0.7845595078
54.4666666667,0.7857140612
54.5,0.7867350628
54.5333333333,0.787621133
54.5666666667,0.788370986
54.6,0.7889834319
54.6333333333,0.7894573773
54.6666666667,0.7897918268
54.7,0.7899858843
54.7333333333,0.7900387532
54.7666666667,0.789949738
54.8,0.7897182449
54.8333333333,0.7893437824
54.8666666667,0.7888259618
54.9,0.7881644979
54.9333333333,0.7873592095
54.9666666667,0.7864100195
55,0.7853169549
55.0333333333,0.7840801475
55.0666666667,0.7826998336
55.1,0.7811763538
55.1333333333,0.7795101529
55.1666666667,0.7777017798
55.2,0.7757518871
55.2333333333,0.7736612304
55.2666666667,0.7714306679
55.3,0.7690611598
55.3333333333,0.7665537674
55.3666666667,0.7639096524
55.4,0.7611300758
55.4333333333,0.7582163972
55.4666666667,0.7551700732
55.5,0.7519926564
55.5333333333,0.7486857944
55.5666666667,0.7452512279
55.6,0.7416907894
55.6333333333,0.738006402
55.6666666667,0.7342000771
55.7,0.7302739133
55.7333333333,0.726230094
55.7666666667,0.7220708863
55.8,0.717798638
55.8333333333,0.7134157764
55.8666666667,0.7089248061
55.9,0.7043283061
55.9333333333,0.6996289286
55.9666666667,0.6948293958
56,0.6899324981
56.0333333333,0.6849410911
56.0666666667,0.6798580937
56.1,0.6746864852
56.1333333333,0.6694293026
56.1666666667,0.6640896382
56.2,0.6586706366
56.2333333333,0.6531754922
56.2666666667,0.6476074462
56.3,0.6419697838
56.3333333333,0.6362658312
56.3666666667,0.630498953
56.4,0.6246725489
56.4333333333,0.6187900509
56.4666666667,0.6128549199
56.5,0.6068706434
56.5333333333,0.6008407317
56.5666666667,0.5947687153
56.6,0.5886581413
56.6333333333,0.5825125708
56.6666666667,0.5763355757
56.7,0.5701307351
56.7333333333,0.5639016328
56.7666666667,0.5576518536
56.8,0.5513849807
56.8333333333,0.545104592
56.8666666667,0.5388142575
56.9,0.532517536
56.9333333333,0.5262179718
56.9666666667,0.5199190919
57,0.5136244028
57.0333333333,0.5073373876
57.0666666667,0.5010615029
57.1,0.4948001758
57.1333333333,0.4885568008
57.1666666667,0.4823347375
57.2,0.4761373069
57.2333333333,0.4699677891
57.2666666667,0.4638294206
57.3,0.4577253909
57.3333333333,0.4516588406
57.3666666667,0.4456328582
57.4,0.439650478
57.4333333333,0.4337146768
57.4666666667,0.4278283723
57.5,0.4219944202
57.5333333333,0.4162156117
57.5666666667,0.4104946718
57.6,0.4048342564
57.6333333333,0.3992369506
57.6666666667,0.3937052667
57.7,0.3882416417
57.7333333333,0.3828484357
57.7666666667,0.3775279303
57.8,0.3722823261
57.8333333333,0.367113742
57.8666666667,0.3620242124
57.9,0.357015687
57.9333333333,0.3520900281
57.9666666667,0.3472490103
58,0.3424943184
58.0333333333,0.3378275469
58.0666666667,0.3332501983
58.1,0.3287636828
58.1333333333,0.3243693166
58.1666666667,0.3200683218
58.2,0.3158618253
58.2333333333,0.3117508583
58.2666666667,0.3077363558
58.3,0.3038191559
58.3333333333,0.3
58.3666666667,0.296279532
58.4,0.2926582985
58.4333333333,0.2891367487
58.4666666667,0.2857152344
58.5,0.2823940101
58.5333333333,0.2791732333
58.5666666667,0.2760529648
58.6,0.2730331694
58.6333333333,0.270113716
58.6666666667,0.2672943783
58.7,0.2645748359
58.7333333333,0.2619546747
58.7666666667,0.2594333879
58.8,0.2570103771
58.8333333333,0.2546849532
58.8666666667,0.2524563378
58.9,0.2503236643
58.9333333333,0.2482859792
58.9666666667,0.2463422435
59,0.2444913344
59.0333333333,0.2427320469
59.0666666667,0.2410630951
59.1,0.2394831143
59.1333333333,0.2379906628
59.1666666667,0.2365842236
59.2,0.2352622065
59.2333333333,0.2340229501
59.2666666667,0.2328647241
59.3,0.231785731
59.3333333333,0.230784109
59.3666666667,0.2298579336
59.4,0.2290052205
59.4333333333,0.2282239277
59.4666666667,0.2275119583
59.5,0.2268671626
59.5333333333,0.2262873408
59.5666666667,0.2257702461
59.6,0.2253135865
59.6333333333,0.2249150283
59.6666666667,0.2245721983
59.7,0.2242826869
59.7333333333,0.2240440508
59.7666666667,0.2238538157
59.8,0.2237094796
59.8333333333,0.223608515
59.8666666667,0.2235483726
59.9,0.2235264837
59.9333333333,0.2235402633
59.9666666667,0.2235871131
60,0.2236644243
60.0333333333,0.223769581
60.0666666667,0.2238999626
60.1,0.2240529474
60.1333333333,0.224225915
60.1666666667,0.2244162496
60.2,0.224621343
60.2333333333,0.2248385974
60.2666666667,0.2250654285
60.3,0.2252992682
60.3333333333,0.2255375677
60.3666666667,0.2257778003
60.4,0.2260174643
60.4333333333,0.2262540859
60.4666666667,0.2264852217
60.5,0.2267084617
60.5333333333,0.2269214322
60.5666666667,0.2271217979
60.6,0.2273072653
60.6333333333,0.2274755845
60.6666666667,0.2276245524
60.7,0.2277520149
60.7333333333,0.2278558693
60.7666666667,0.2279340669
60.8,0.2279846151
60.8333333333,0.2280055798
60.8666666667,0.2279950875
60.9,0.2279513277
60.9333333333,0.2278725545
60.9666666667,0.2277570892
61,0.2276033218
61.0333333333,0.2274097129
61.0666666667,0.2271747957
61.1,0.2268971775
61.1333333333,0.2265755416
61.1666666667,0.2262086484
61.2,0.2257953373
61.2333333333,0.2253345279
61.2666666667,0.2248252213
61.3,0.2242665014
61.3333333333,0.2236575359
61.3666666667,0.2229975774
61.4,0.2222859643
61.4333333333,0.221522122
61.4666666667,0.220705563
61.5,0.2198358883
61.5333333333,0.2189127874
61.5666666667,0.2179360392
61.6,0.2169055121
61.6333333333,0.2158211645
61.6666666667,0.2146830451
61.7,0.2134912926
61.7333333333,0.2122461361
61.7666666667,0.210947895
61.8,0.2095969785
61.8333333333,0.2081938857
61.8666666667,0.2067392052
61.9,0.2052336144
61.9333333333,0.203677879
61.9666666667,0.2020728529
62,0.2004194764
62.0333333333,0.1987187765
62.0666666667,0.1969718653
62.1,0.1951799391
62.1333333333,0.1933442775
62.1666666667,0.191466242
62.2,0.1895472748
62.2333333333,0.1875888976
62.2666666667,0.1855927098
62.3,0.1835603873
62.3333333333,0.1814936809
62.3666666667,0.1793944143
62.4,0.1772644825
62.4333333333,0.1751058502
62.4666666667,0.1729205495
62.5,0.1707106781
62.5333333333,0.1684783973
62.5666666667,0.1662259297
62.6,0.1639555572
62.6333333333,0.1616696184
62.6666666667,0.1593705067
62.7,0.1570606677
62.7333333333,0.1547425968
62.7666666667,0.1524188365
62.8,0.1500919743
62.8333333333,0.1477646396
62.8666666667,0.1454395014
62.9,0.1431192656
62.9333333333,0.140806672
62.9666666667,0.1385044917
63,0.1362155242
63.0333333333,0.1339425949
63.0666666667,0.1316885516
63.1,0.1294562623
63.1333333333,0.1272486116
63.1666666667,0.1250684982
63.2,0.1229188317
63.2333333333,0.1208025299
63.2666666667,0.1187225152
63.3,0.1166817125
63.3333333333,0.1146830451
63.3666666667,0.1127294326
63.4,0.1108237873
63.4333333333,0.1089690114
63.4666666667,0.1071679939
63.5,0.1054236077
63.5333333333,0.1037387065
63.5666666667,0.1021161217
63.6,0.1005586595
63.6333333333,0.0990690982
63.6666666667,0.0976501848
63.7,0.0963046325
63.7333333333,0.0950351175
63.7666666667,0.0938442763
63.8,0.0927347029
63.8333333333,0.091708946
63.8666666667,0.0907695062
63.9,0.0899188333
63.9333333333,0.0891593236
63.9666666667,0.0884933177
64,0.0879230971
64.0333333333,0.0874508826
64.0666666667,0.0870788313
64.1,0.0868090342
64.1333333333,0.0866435142
64.1666666667,0.0865842236
64.2,0.0866330418
64.2333333333,0.0867917734
64.2666666667,0.0870621461
64.3,0.0874458083
64.3333333333,0.0879443277
64.3666666667,0.0885591893
64.4,0.0892917932
64.4333333333,0.0901434537
64.4666666667,0.0911153968
64.5,0.0922087594
64.5333333333,0.0934245873
64.5666666667,0.0947638343
64.6,0.0962273605
64.6333333333,0.0978159314
64.6666666667,0.0995302166
64.7,0.101370789
64.7333333333,0.1033381237
64.7666666667,0.1054325971
64.8,0.1076544865
64.8333333333,0.110003969
64.8666666667,0.1124811215
64.9,0.1150859196
64.9333333333,0.1178182378
64.9666666667,0.120677849
65,0.1236644243
65.0333333333,0.1267775329
65.0666666667,0.1300166424
65.1,0.1333811186
65.1333333333,0.1368702258
65.1666666667,0.1404831274
65.2,0.1442188859
65.2333333333,0.1480764637
65.2666666667,0.1520547234
65.3,0.156152429
65.3333333333,0.1603682461
65.3666666667,0.1647007435
65.4,0.1691483932
65.4333333333,0.1737095726
65.4666666667,0.1783825648
65.5,0.1831655601
65.5333333333,0.1880566577
65.5666666667,0.1930538666
65.6,0.1981551074
65.6333333333,0.2033582139
65.6666666667,0.2086609348
65.7,0.2140609351
65.7333333333,0.2195557988
65.7666666667,0.2251430297
65.8,0.2308200543
65.8333333333,0.2365842236
65.8666666667,0.2424328149
65.9,0.2483630347
65.9333333333,0.2543720204
65.9666666667,0.2604568427
66,0.2666145086
66.0333333333,0.2728419631
66.0666666667,0.2791360922
66.1,0.2854937254
66.1333333333,0.2919116384
66.1666666667,0.2983865557
66.2,0.3049151532
66.2333333333,0.3114940614
66.2666666667,0.318119868
66.3,0.3247891208
66.3333333333,0.3314983305
66.3666666667,0.3382439739
66.4,0.3450224968
66.4333333333,0.3518303169
66.4666666667,0.3586638269
66.5,0.3655193976
66.5333333333,0.3723933812
66.5666666667,0.3792821139
66.6,0.3861819194
66.6333333333,0.3930891121
66.6666666667,0.4
66.7,0.4069108879
66.7333333333,0.4138180806
66.7666666667,0.4207178861
66.8,0.4276066188
66.8333333333,0.4344806024
66.8666666667,0.4413361731
66.9,0.4481696831
66.9333333333,0.4549775032
66.9666666667,0.4617560261
67,0.4685016695
67.0333333333,0.4752108792
67.0666666667,0.481880132
67.1,0.4885059386
67.1333333333,0.4950848468
67.1666666667,0.5016134443
67.2,0.5080883616
67.2333333333,0.5145062746
67.2666666667,0.5208639078
67.3,0.5271580369
67.3333333333,0.5333854914
67.3666666667,0.5395431573
67.4,0.5456279796
67.4333333333,0.5516369653
67.4666666667,0.5575671851
67.5,0.5634157764
67.5333333333,0.5691799457
67.5666666667,0.5748569703
67.6,0.5804442012
67.6333333333,0.5859390649
67.6666666667,0.5913390652
67.7,0.5966417861
67.7333333333,0.6018448926
67.7666666667,0.6069461334
67.8,0.6119433423
67.8333333333,0.6168344399
67.8666666667,0.6216174352
67.9,0.6262904274
67.9333333333,0.6308516068
67.9666666667,0.6352992565
68,0.6396317539
68.0333333333,0.643847571
68.0666666667,0.6479452766
68.1,0.6519235363
68.1333333333,0.6557811141
68.1666666667,0.6595168726
68.2,0.6631297742
68.2333333333,0.6666188814
68.2666666667,0.6699833576
68.3,0.6732224671
68.3333333333,0.6763355757
68.3666666667,0.679322151
68.4,0.6821817622
68.4333333333,0.6849140804
68.4666666667,0.6875188785
68.5,0.689996031
68.5333333333,0.6923455135
68.5666666667,0.6945674029
68.6,0.6966618763
68.6333333333,0.698629211
68.6666666667,0.7004697834
68.7,0.7021840686
68.7333333333,0.7037726395
68.7666666667,0.7052361657
68.8,0.7065754127
68.8333333333,0.7077912406
68.8666666667,0.7088846032
68.9,0.7098565463
68.9333333333,0.7107082068
68.9666666667,0.7114408107
69,0.7120556723
69.0333333333,0.7125541917
69.0666666667,0.7129378539
69.1,0.7132082266
69.1333333333,0.7133669582
69.1666666667,0.7134157764
69.2,0.7133564858
69.2333333333,0.7131909658
69.2666666667,0.7129211687
69.3,0.7125491174
69.3333333333,0.7120769029
69.3666666667,0.7115066823
69.4,0.7108406764
69.4333333333,0.7100811667
69.4666666667,0.7092304938
69.5,0.708291054
69.5333333333,0.7072652971
69.5666666667,0.7061557237
69.6,0.7049648825
69.6333333333,0.7036953675
69.6666666667,0.7023498152
69.7,0.7009309018
69.7333333333,0.6994413405
69.7666666667,0.6978838783
69.8,0.6962612935
69.8333333333,0.6945763923
69.8666666667,0.6928320061
69.9,0.6910309886
69.9333333333,0.6891762127
69.9666666667,0.6872705674
70,0.6853169549
70.0333333333,0.6833182875
70.0666666667,0.6812774848
70.1,0.6791974701
70.1333333333,0.6770811683
70.1666666667,0.6749315018
70.2,0.6727513884
70.2333333333,0.6705437377
70.2666666667,0.6683114484
70.3,0.6660574051
70.3333333333,0.6637844758
70.3666666667,0.6614955083
70.4,0.659193328
70.4333333333,0.6568807344
70.4666666667,0.6545604986
70.5,0.6522353604
70.5333333333,0.6499080257
70.5666666667,0.6475811635
70.6,0.6452574032
70.6333333333,0.6429393323
70.6666666667,0.6406294933
70.7,0.6383303816
70.7333333333,0.6360444428
70.7666666667,0.6337740703
70.8,0.6315216027
70.8333333333,0.6292893219
70.8666666667,0.6270794505
70.9,0.6248941498
70.9333333333,0.6227355175
70.9666666667,0.6206055857
71,0.6185063191
71.0333333333,0.6164396127
71.0666666667,0.6144072902
71.1,0.6124111024
71.1333333333,0.6104527252
71.1666666667,0.608533758
71.2,0.6066557225
71.2333333333,0.6048200609
71.2666666667,0.6030281347
71.3,0.6012812235
71.3333333333,0.5995805236
71.3666666667,0.5979271471
71.4,0.596322121
71.4333333333,0.5947663856
71.4666666667,0.5932607948
71.5,0.5918061143
71.5333333333,0.5904030215
71.5666666667,0.589052105
71.6,0.5877538639
71.6333333333,0.5865087074
71.6666666667,0.5853169549
71.7,0.5841788355
71.7333333333,0.5830944879
71.7666666667,0.5820639608
71.8,0.5810872126
71.8333333333,0.5801641117
71.8666666667,0.579294437
71.9,0.578477878
71.9333333333,0.5777140357
71.9666666667,0.5770024226
72,0.5763424641
72.0333333333,0.5757334986
72.0666666667,0.5751747787
72.1,0.5746654721
72.1333333333,0.5742046627
72.1666666667,0.5737913516
72.2,0.5734244584
72.2333333333,0.5731028225
72.2666666667,0.5728252043
72.3,0.5725902871
72.3333333333,0.5723966782
72.3666666667,0.5722429108
72.4,0.5721274455
72.4333333333,0.5720486723
72.4666666667,0.5720049125
72.5,0.5719944202
72.5333333333,0.5720153849
